trip,mark,length,weight,year,section,species
2,0,166,35,1989,Johnsrud,RBT
2,0,289,210,1989,Johnsrud,RBT
2,0,169,50,1989,Johnsrud,RBT
2,0,183,50,1989,Johnsrud,RBT
2,0,168,40,1989,Johnsrud,RBT
2,1,207,NA,1989,Johnsrud,RBT
2,0,209,110,1989,Johnsrud,RBT
2,0,160,40,1989,Johnsrud,RBT
2,0,178,45,1989,Johnsrud,RBT
2,0,128,20,1989,Johnsrud,RBT
2,0,182,45,1989,Johnsrud,RBT
2,0,156,35,1989,Johnsrud,RBT
2,0,146,30,1989,Johnsrud,RBT
2,0,167,40,1989,Johnsrud,RBT
2,0,190,50,1989,Johnsrud,RBT
2,0,162,30,1989,Johnsrud,RBT
2,1,187,NA,1989,Johnsrud,RBT
2,1,155,NA,1989,Johnsrud,RBT
2,0,189,45,1989,Johnsrud,RBT
2,0,139,25,1989,Johnsrud,RBT
2,0,161,30,1989,Johnsrud,RBT
2,0,154,35,1989,Johnsrud,RBT
2,0,139,20,1989,Johnsrud,RBT
2,0,161,35,1989,Johnsrud,RBT
2,0,157,35,1989,Johnsrud,RBT
2,0,125,20,1989,Johnsrud,RBT
2,0,216,90,1989,Johnsrud,RBT
2,0,307,80,1989,Johnsrud,RBT
2,0,99,10,1989,Johnsrud,RBT
2,0,162,30,1989,Johnsrud,RBT
2,0,249,140,1989,Johnsrud,RBT
2,0,207,75,1989,Johnsrud,RBT
2,1,166,NA,1989,Johnsrud,RBT
2,0,158,25,1989,Johnsrud,RBT
2,0,155,25,1989,Johnsrud,RBT
2,0,170,35,1989,Johnsrud,RBT
2,0,166,40,1989,Johnsrud,RBT
2,1,209,NA,1989,Johnsrud,RBT
2,0,155,25,1989,Johnsrud,RBT
2,0,154,25,1989,Johnsrud,RBT
2,0,150,25,1989,Johnsrud,RBT
2,0,193,45,1989,Johnsrud,RBT
2,0,134,25,1989,Johnsrud,RBT
2,0,165,40,1989,Johnsrud,RBT
2,0,108,10,1989,Johnsrud,RBT
2,0,101,10,1989,Johnsrud,RBT
2,0,132,20,1989,Johnsrud,RBT
2,0,106,10,1989,Johnsrud,RBT
2,0,99,10,1989,Johnsrud,RBT
2,0,87,10,1989,Johnsrud,RBT
2,0,91,10,1989,Johnsrud,RBT
2,0,95,10,1989,Johnsrud,RBT
2,0,500,1480,1989,Johnsrud,RBT
2,0,413,600,1989,Johnsrud,RBT
2,1,375,NA,1989,Johnsrud,RBT
2,0,342,350,1989,Johnsrud,RBT
2,0,308,220,1989,Johnsrud,RBT
2,0,298,260,1989,Johnsrud,RBT
2,0,256,160,1989,Johnsrud,RBT
2,0,304,215,1989,Johnsrud,RBT
2,0,245,130,1989,Johnsrud,RBT
2,0,260,150,1989,Johnsrud,RBT
2,0,220,100,1989,Johnsrud,RBT
2,0,213,90,1989,Johnsrud,RBT
2,1,219,NA,1989,Johnsrud,RBT
2,1,212,NA,1989,Johnsrud,RBT
2,1,197,NA,1989,Johnsrud,RBT
2,0,253,160,1989,Johnsrud,RBT
2,0,232,110,1989,Johnsrud,RBT
2,0,180,65,1989,Johnsrud,RBT
2,0,170,40,1989,Johnsrud,RBT
2,1,160,NA,1989,Johnsrud,RBT
2,0,210,100,1989,Johnsrud,RBT
2,0,193,75,1989,Johnsrud,RBT
2,0,208,NA,1989,Johnsrud,RBT
2,1,182,NA,1989,Johnsrud,RBT
2,0,195,75,1989,Johnsrud,RBT
2,0,212,80,1989,Johnsrud,RBT
2,0,240,135,1989,Johnsrud,RBT
2,0,178,55,1989,Johnsrud,RBT
2,0,174,55,1989,Johnsrud,RBT
2,0,188,75,1989,Johnsrud,RBT
2,0,168,60,1989,Johnsrud,RBT
2,0,240,120,1989,Johnsrud,RBT
2,0,185,70,1989,Johnsrud,RBT
2,0,172,60,1989,Johnsrud,RBT
2,1,230,NA,1989,Johnsrud,RBT
2,0,246,140,1989,Johnsrud,RBT
2,0,242,110,1989,Johnsrud,RBT
2,0,188,60,1989,Johnsrud,RBT
2,1,161,NA,1989,Johnsrud,RBT
2,0,168,50,1989,Johnsrud,RBT
2,0,176,50,1989,Johnsrud,RBT
2,0,178,60,1989,Johnsrud,RBT
2,1,222,NA,1989,Johnsrud,RBT
2,1,179,NA,1989,Johnsrud,RBT
2,0,173,55,1989,Johnsrud,RBT
2,0,191,75,1989,Johnsrud,RBT
2,0,182,60,1989,Johnsrud,RBT
2,0,190,75,1989,Johnsrud,RBT
2,0,200,70,1989,Johnsrud,RBT
2,0,176,60,1989,Johnsrud,RBT
2,0,132,20,1989,Johnsrud,RBT
2,1,187,NA,1989,Johnsrud,RBT
2,1,176,NA,1989,Johnsrud,RBT
2,1,203,NA,1989,Johnsrud,RBT
2,0,173,45,1989,Johnsrud,RBT
2,0,158,50,1989,Johnsrud,RBT
2,0,171,40,1989,Johnsrud,RBT
2,0,151,40,1989,Johnsrud,RBT
2,0,152,30,1989,Johnsrud,RBT
2,0,152,35,1989,Johnsrud,RBT
2,0,132,20,1989,Johnsrud,RBT
2,0,158,40,1989,Johnsrud,RBT
2,0,142,35,1989,Johnsrud,RBT
2,0,135,25,1989,Johnsrud,RBT
2,1,142,NA,1989,Johnsrud,RBT
2,0,155,50,1989,Johnsrud,RBT
2,1,112,NA,1989,Johnsrud,RBT
2,0,135,25,1989,Johnsrud,RBT
2,0,111,20,1989,Johnsrud,RBT
2,0,142,35,1989,Johnsrud,RBT
2,0,141,25,1989,Johnsrud,RBT
2,0,142,20,1989,Johnsrud,RBT
2,0,123,20,1989,Johnsrud,RBT
2,0,108,15,1989,Johnsrud,RBT
2,0,94,10,1989,Johnsrud,RBT
2,0,138,20,1989,Johnsrud,RBT
2,0,112,20,1989,Johnsrud,RBT
2,0,135,15,1989,Johnsrud,RBT
2,0,112,15,1989,Johnsrud,RBT
2,0,92,10,1989,Johnsrud,RBT
2,0,96,10,1989,Johnsrud,RBT
2,0,91,10,1989,Johnsrud,RBT
2,0,108,10,1989,Johnsrud,RBT
2,0,99,10,1989,Johnsrud,RBT
2,0,98,10,1989,Johnsrud,RBT
2,0,96,10,1989,Johnsrud,RBT
2,0,90,10,1989,Johnsrud,RBT
2,0,69,10,1989,Johnsrud,RBT
2,0,84,10,1989,Johnsrud,RBT
2,0,86,10,1989,Johnsrud,RBT
2,0,100,10,1989,Johnsrud,RBT
2,1,305,NA,1989,Johnsrud,RBT
2,1,276,NA,1989,Johnsrud,RBT
2,1,377,NA,1989,Johnsrud,RBT
2,1,314,NA,1989,Johnsrud,RBT
2,1,310,NA,1989,Johnsrud,RBT
2,0,311,320,1989,Johnsrud,RBT
2,0,326,350,1989,Johnsrud,RBT
2,0,313,301,1989,Johnsrud,RBT
2,0,368,420,1989,Johnsrud,RBT
2,0,311,260,1989,Johnsrud,RBT
2,0,359,475,1989,Johnsrud,RBT
2,0,341,330,1989,Johnsrud,RBT
2,0,333,310,1989,Johnsrud,RBT
2,0,350,380,1989,Johnsrud,RBT
2,0,353,380,1989,Johnsrud,RBT
2,0,398,390,1989,Johnsrud,RBT
2,0,328,560,1989,Johnsrud,RBT
2,0,278,270,1989,Johnsrud,RBT
2,0,270,240,1989,Johnsrud,RBT
2,0,270,210,1989,Johnsrud,RBT
2,0,279,235,1989,Johnsrud,RBT
2,0,291,220,1989,Johnsrud,RBT
2,0,287,230,1989,Johnsrud,RBT
2,0,285,240,1989,Johnsrud,RBT
2,0,226,120,1989,Johnsrud,RBT
2,0,194,60,1989,Johnsrud,RBT
2,1,217,NA,1989,Johnsrud,RBT
2,0,168,70,1989,Johnsrud,RBT
2,0,248,160,1989,Johnsrud,RBT
2,0,227,130,1989,Johnsrud,RBT
2,0,247,160,1989,Johnsrud,RBT
2,1,174,NA,1989,Johnsrud,RBT
2,0,227,130,1989,Johnsrud,RBT
2,0,248,190,1989,Johnsrud,RBT
2,0,241,170,1989,Johnsrud,RBT
2,0,256,180,1989,Johnsrud,RBT
2,0,206,130,1989,Johnsrud,RBT
2,1,240,NA,1989,Johnsrud,RBT
2,0,218,130,1989,Johnsrud,RBT
2,0,186,90,1989,Johnsrud,RBT
2,0,216,120,1989,Johnsrud,RBT
2,0,155,60,1989,Johnsrud,RBT
2,0,215,130,1989,Johnsrud,RBT
2,0,166,70,1989,Johnsrud,RBT
2,0,161,70,1989,Johnsrud,RBT
2,0,130,50,1989,Johnsrud,RBT
2,0,251,180,1989,Johnsrud,RBT
2,0,193,90,1989,Johnsrud,RBT
2,0,157,70,1989,Johnsrud,RBT
2,0,265,200,1989,Johnsrud,RBT
2,0,176,80,1989,Johnsrud,RBT
2,1,176,NA,1989,Johnsrud,RBT
2,0,197,100,1989,Johnsrud,RBT
2,0,183,75,1989,Johnsrud,RBT
2,0,167,70,1989,Johnsrud,RBT
2,0,150,60,1989,Johnsrud,RBT
2,0,207,120,1989,Johnsrud,RBT
2,0,146,60,1989,Johnsrud,RBT
2,1,227,NA,1989,Johnsrud,RBT
2,0,166,60,1989,Johnsrud,RBT
2,0,170,75,1989,Johnsrud,RBT
2,0,165,70,1989,Johnsrud,RBT
2,0,177,75,1989,Johnsrud,RBT
2,0,151,70,1989,Johnsrud,RBT
2,0,176,75,1989,Johnsrud,RBT
2,0,93,30,1989,Johnsrud,RBT
2,0,96,30,1989,Johnsrud,RBT
2,0,108,10,1989,Johnsrud,RBT
2,0,81,10,1989,Johnsrud,RBT
2,0,79,10,1989,Johnsrud,RBT
2,0,380,415,1989,Johnsrud,RBT
2,1,328,NA,1989,Johnsrud,RBT
2,1,295,NA,1989,Johnsrud,RBT
2,0,298,165,1989,Johnsrud,RBT
2,0,320,225,1989,Johnsrud,RBT
2,0,273,140,1989,Johnsrud,RBT
2,0,323,240,1989,Johnsrud,RBT
2,0,310,225,1989,Johnsrud,RBT
2,0,293,210,1989,Johnsrud,RBT
2,0,267,145,1989,Johnsrud,RBT
2,0,255,105,1989,Johnsrud,RBT
2,0,296,220,1989,Johnsrud,RBT
2,0,245,110,1989,Johnsrud,RBT
2,0,180,40,1989,Johnsrud,RBT
2,0,225,110,1989,Johnsrud,RBT
2,0,257,160,1989,Johnsrud,RBT
2,0,198,80,1989,Johnsrud,RBT
2,0,248,145,1989,Johnsrud,RBT
2,0,180,60,1989,Johnsrud,RBT
2,1,216,NA,1989,Johnsrud,RBT
2,0,240,135,1989,Johnsrud,RBT
2,0,254,150,1989,Johnsrud,RBT
2,0,239,145,1989,Johnsrud,RBT
2,0,275,180,1989,Johnsrud,RBT
2,0,246,150,1989,Johnsrud,RBT
2,0,160,50,1989,Johnsrud,RBT
2,0,145,40,1989,Johnsrud,RBT
2,0,149,40,1989,Johnsrud,RBT
2,0,185,70,1989,Johnsrud,RBT
2,1,210,NA,1989,Johnsrud,RBT
2,0,186,80,1989,Johnsrud,RBT
2,0,182,70,1989,Johnsrud,RBT
2,0,172,50,1989,Johnsrud,RBT
2,0,75,10,1989,Johnsrud,RBT
2,0,207,90,1989,Johnsrud,RBT
2,0,283,230,1989,Johnsrud,RBT
2,0,150,50,1989,Johnsrud,RBT
2,0,189,70,1989,Johnsrud,RBT
2,0,173,45,1989,Johnsrud,RBT
2,0,146,35,1989,Johnsrud,RBT
2,0,127,20,1989,Johnsrud,RBT
2,0,153,40,1989,Johnsrud,RBT
2,0,169,20,1989,Johnsrud,RBT
2,0,168,50,1989,Johnsrud,RBT
2,0,198,80,1989,Johnsrud,RBT
2,0,165,50,1989,Johnsrud,RBT
2,0,158,45,1989,Johnsrud,RBT
2,0,165,55,1989,Johnsrud,RBT
2,0,178,55,1989,Johnsrud,RBT
2,0,175,55,1989,Johnsrud,RBT
2,0,178,60,1989,Johnsrud,RBT
2,0,170,55,1989,Johnsrud,RBT
2,0,162,45,1989,Johnsrud,RBT
2,0,138,30,1989,Johnsrud,RBT
2,0,132,20,1989,Johnsrud,RBT
2,0,92,10,1989,Johnsrud,RBT
2,0,91,10,1989,Johnsrud,RBT
2,1,115,NA,1989,Johnsrud,RBT
2,0,140,40,1989,Johnsrud,RBT
2,0,118,30,1989,Johnsrud,RBT
2,0,121,30,1989,Johnsrud,RBT
2,0,88,10,1989,Johnsrud,RBT
2,1,142,NA,1989,Johnsrud,RBT
2,0,146,35,1989,Johnsrud,RBT
2,1,318,NA,1989,Johnsrud,RBT
2,0,243,145,1989,Johnsrud,RBT
2,0,303,270,1989,Johnsrud,RBT
2,1,295,NA,1989,Johnsrud,RBT
2,0,313,265,1989,Johnsrud,RBT
2,0,287,225,1989,Johnsrud,RBT
2,0,286,225,1989,Johnsrud,RBT
2,0,296,240,1989,Johnsrud,RBT
2,0,275,190,1989,Johnsrud,RBT
2,0,319,285,1989,Johnsrud,RBT
2,0,280,190,1989,Johnsrud,RBT
2,0,245,160,1989,Johnsrud,RBT
2,1,247,NA,1989,Johnsrud,RBT
2,0,157,45,1989,Johnsrud,RBT
2,0,195,70,1989,Johnsrud,RBT
2,0,262,160,1989,Johnsrud,RBT
2,0,146,35,1989,Johnsrud,RBT
2,0,260,175,1989,Johnsrud,RBT
2,0,197,85,1989,Johnsrud,RBT
2,0,225,110,1989,Johnsrud,RBT
2,0,178,55,1989,Johnsrud,RBT
2,0,141,35,1989,Johnsrud,RBT
2,0,176,60,1989,Johnsrud,RBT
2,0,232,120,1989,Johnsrud,RBT
2,0,190,75,1989,Johnsrud,RBT
2,0,183,65,1989,Johnsrud,RBT
2,0,186,60,1989,Johnsrud,RBT
2,0,246,170,1989,Johnsrud,RBT
2,0,254,180,1989,Johnsrud,RBT
2,0,208,90,1989,Johnsrud,RBT
2,0,186,75,1989,Johnsrud,RBT
2,1,191,NA,1989,Johnsrud,RBT
2,0,171,60,1989,Johnsrud,RBT
2,0,189,70,1989,Johnsrud,RBT
2,1,192,NA,1989,Johnsrud,RBT
2,1,233,NA,1989,Johnsrud,RBT
2,0,171,55,1989,Johnsrud,RBT
2,0,190,75,1989,Johnsrud,RBT
2,0,138,25,1989,Johnsrud,RBT
2,0,137,30,1989,Johnsrud,RBT
2,0,157,35,1989,Johnsrud,RBT
2,1,158,NA,1989,Johnsrud,RBT
2,0,130,25,1989,Johnsrud,RBT
2,0,142,40,1989,Johnsrud,RBT
2,0,123,20,1989,Johnsrud,RBT
2,0,158,40,1989,Johnsrud,RBT
2,0,98,10,1989,Johnsrud,RBT
2,1,134,NA,1989,Johnsrud,RBT
2,0,93,10,1989,Johnsrud,RBT
2,0,152,30,1989,Johnsrud,RBT
2,0,100,20,1989,Johnsrud,RBT
2,0,120,20,1989,Johnsrud,RBT
2,0,137,30,1989,Johnsrud,RBT
2,0,85,10,1989,Johnsrud,RBT
2,0,146,35,1989,Johnsrud,RBT
2,0,113,15,1989,Johnsrud,RBT
2,0,97,10,1989,Johnsrud,RBT
2,0,98,10,1989,Johnsrud,RBT
2,0,93,10,1989,Johnsrud,RBT
2,1,356,NA,1989,Johnsrud,RBT
2,0,320,310,1989,Johnsrud,RBT
2,0,329,290,1989,Johnsrud,RBT
2,0,283,230,1989,Johnsrud,RBT
2,0,314,310,1989,Johnsrud,RBT
2,0,293,195,1989,Johnsrud,RBT
2,0,291,230,1989,Johnsrud,RBT
2,0,365,440,1989,Johnsrud,RBT
2,0,255,350,1989,Johnsrud,RBT
2,0,286,210,1989,Johnsrud,RBT
2,1,296,NA,1989,Johnsrud,RBT
2,0,290,240,1989,Johnsrud,RBT
2,0,302,290,1989,Johnsrud,RBT
2,0,276,175,1989,Johnsrud,RBT
2,0,267,185,1989,Johnsrud,RBT
2,0,255,160,1989,Johnsrud,RBT
2,0,238,145,1989,Johnsrud,RBT
2,0,248,165,1989,Johnsrud,RBT
2,0,232,145,1989,Johnsrud,RBT
2,1,171,NA,1989,Johnsrud,RBT
2,0,256,170,1989,Johnsrud,RBT
2,0,188,90,1989,Johnsrud,RBT
2,0,244,170,1989,Johnsrud,RBT
2,0,223,125,1989,Johnsrud,RBT
2,0,240,165,1989,Johnsrud,RBT
2,0,255,170,1989,Johnsrud,RBT
2,0,231,140,1989,Johnsrud,RBT
2,0,203,105,1989,Johnsrud,RBT
2,0,252,160,1989,Johnsrud,RBT
2,0,211,105,1989,Johnsrud,RBT
2,0,170,70,1989,Johnsrud,RBT
2,0,189,70,1989,Johnsrud,RBT
2,0,183,75,1989,Johnsrud,RBT
2,0,205,95,1989,Johnsrud,RBT
2,0,136,25,1989,Johnsrud,RBT
2,0,226,140,1989,Johnsrud,RBT
2,0,182,70,1989,Johnsrud,RBT
2,0,181,65,1989,Johnsrud,RBT
2,0,182,70,1989,Johnsrud,RBT
2,0,181,70,1989,Johnsrud,RBT
2,0,178,65,1989,Johnsrud,RBT
2,0,184,75,1989,Johnsrud,RBT
2,0,141,40,1989,Johnsrud,RBT
2,0,151,60,1989,Johnsrud,RBT
2,0,177,70,1989,Johnsrud,RBT
2,0,195,80,1989,Johnsrud,RBT
2,1,143,NA,1989,Johnsrud,RBT
2,0,142,45,1989,Johnsrud,RBT
2,0,146,40,1989,Johnsrud,RBT
2,0,147,35,1989,Johnsrud,RBT
2,0,142,45,1989,Johnsrud,RBT
2,0,155,45,1989,Johnsrud,RBT
2,0,152,45,1989,Johnsrud,RBT
2,0,170,65,1989,Johnsrud,RBT
2,0,168,55,1989,Johnsrud,RBT
2,0,178,70,1989,Johnsrud,RBT
2,0,141,40,1989,Johnsrud,RBT
2,0,158,50,1989,Johnsrud,RBT
2,0,125,30,1989,Johnsrud,RBT
2,0,157,50,1989,Johnsrud,RBT
2,0,136,35,1989,Johnsrud,RBT
2,0,140,35,1989,Johnsrud,RBT
2,0,118,35,1989,Johnsrud,RBT
2,0,155,35,1989,Johnsrud,RBT
2,0,138,30,1989,Johnsrud,RBT
2,0,131,20,1989,Johnsrud,RBT
2,0,139,25,1989,Johnsrud,RBT
2,0,158,50,1989,Johnsrud,RBT
2,0,149,50,1989,Johnsrud,RBT
2,0,185,65,1989,Johnsrud,RBT
2,0,161,50,1989,Johnsrud,RBT
2,1,155,NA,1989,Johnsrud,RBT
2,0,162,55,1989,Johnsrud,RBT
2,0,133,40,1989,Johnsrud,RBT
2,0,185,75,1989,Johnsrud,RBT
2,0,114,20,1989,Johnsrud,RBT
2,0,105,15,1989,Johnsrud,RBT
2,0,105,20,1989,Johnsrud,RBT
2,0,102,20,1989,Johnsrud,RBT
2,0,98,10,1989,Johnsrud,RBT
2,0,82,10,1989,Johnsrud,RBT
2,1,312,NA,1989,Johnsrud,RBT
2,1,310,NA,1989,Johnsrud,RBT
2,0,361,390,1989,Johnsrud,RBT
2,0,320,260,1989,Johnsrud,RBT
2,0,272,165,1989,Johnsrud,RBT
2,0,375,365,1989,Johnsrud,RBT
2,0,255,150,1989,Johnsrud,RBT
2,0,261,170,1989,Johnsrud,RBT
2,0,202,80,1989,Johnsrud,RBT
2,0,223,120,1989,Johnsrud,RBT
2,1,192,NA,1989,Johnsrud,RBT
2,0,152,40,1989,Johnsrud,RBT
2,1,176,NA,1989,Johnsrud,RBT
2,0,157,30,1989,Johnsrud,RBT
2,0,157,45,1989,Johnsrud,RBT
2,0,216,105,1989,Johnsrud,RBT
2,0,288,195,1989,Johnsrud,RBT
2,0,195,70,1989,Johnsrud,RBT
2,0,88,10,1989,Johnsrud,RBT
2,0,169,45,1989,Johnsrud,RBT
2,0,208,90,1989,Johnsrud,RBT
2,0,204,75,1989,Johnsrud,RBT
2,1,170,NA,1989,Johnsrud,RBT
2,0,235,120,1989,Johnsrud,RBT
2,0,160,40,1989,Johnsrud,RBT
2,0,144,25,1989,Johnsrud,RBT
2,1,152,NA,1989,Johnsrud,RBT
2,0,163,40,1989,Johnsrud,RBT
2,0,168,50,1989,Johnsrud,RBT
2,0,209,90,1989,Johnsrud,RBT
2,0,77,10,1989,Johnsrud,RBT
2,0,219,110,1989,Johnsrud,RBT
2,0,156,30,1989,Johnsrud,RBT
2,0,175,55,1989,Johnsrud,RBT
2,0,157,40,1989,Johnsrud,RBT
2,0,152,40,1989,Johnsrud,RBT
2,0,161,40,1989,Johnsrud,RBT
2,0,168,45,1989,Johnsrud,RBT
2,0,159,40,1989,Johnsrud,RBT
2,0,151,40,1989,Johnsrud,RBT
2,0,144,35,1989,Johnsrud,RBT
2,0,75,10,1989,Johnsrud,RBT
2,0,92,10,1989,Johnsrud,RBT
2,0,87,10,1989,Johnsrud,RBT
2,0,141,25,1989,Johnsrud,RBT
2,0,86,10,1989,Johnsrud,RBT
2,0,93,10,1989,Johnsrud,RBT
2,0,155,30,1989,Johnsrud,RBT
2,0,158,40,1989,Johnsrud,RBT
2,0,159,45,1989,Johnsrud,RBT
2,0,176,60,1989,Johnsrud,RBT
2,1,215,NA,1989,Johnsrud,RBT
2,0,139,25,1989,Johnsrud,RBT
2,0,143,25,1989,Johnsrud,RBT
2,0,96,10,1989,Johnsrud,RBT
2,0,83,10,1989,Johnsrud,RBT
2,0,81,10,1989,Johnsrud,RBT
2,0,141,35,1989,Johnsrud,RBT
2,0,142,30,1989,Johnsrud,RBT
2,0,144,30,1989,Johnsrud,RBT
2,0,129,20,1989,Johnsrud,RBT
2,0,138,25,1989,Johnsrud,RBT
2,0,103,15,1989,Johnsrud,RBT
2,0,80,10,1989,Johnsrud,RBT
2,0,78,10,1989,Johnsrud,RBT
2,0,96,10,1989,Johnsrud,RBT
2,0,97,10,1989,Johnsrud,RBT
2,1,142,NA,1989,Johnsrud,RBT
1,0,264,185,1990,Johnsrud,RBT
1,0,368,525,1990,Johnsrud,RBT
1,0,327,320,1990,Johnsrud,RBT
1,0,264,170,1990,Johnsrud,RBT
1,0,263,165,1990,Johnsrud,RBT
1,0,290,240,1990,Johnsrud,RBT
1,0,288,250,1990,Johnsrud,RBT
1,0,312,280,1990,Johnsrud,RBT
1,0,284,230,1990,Johnsrud,RBT
1,0,263,185,1990,Johnsrud,RBT
1,0,245,130,1990,Johnsrud,RBT
1,0,253,160,1990,Johnsrud,RBT
1,0,248,160,1990,Johnsrud,RBT
1,0,220,110,1990,Johnsrud,RBT
1,0,230,135,1990,Johnsrud,RBT
1,0,235,115,1990,Johnsrud,RBT
1,0,197,50,1990,Johnsrud,RBT
1,0,216,90,1990,Johnsrud,RBT
1,0,244,145,1990,Johnsrud,RBT
1,0,222,105,1990,Johnsrud,RBT
1,0,249,140,1990,Johnsrud,RBT
1,0,250,150,1990,Johnsrud,RBT
1,0,302,295,1990,Johnsrud,RBT
1,0,321,310,1990,Johnsrud,RBT
1,0,157,40,1990,Johnsrud,RBT
1,0,271,190,1990,Johnsrud,RBT
1,0,299,255,1990,Johnsrud,RBT
1,0,194,65,1990,Johnsrud,RBT
1,0,254,160,1990,Johnsrud,RBT
1,0,240,115,1990,Johnsrud,RBT
1,0,172,45,1990,Johnsrud,RBT
1,0,208,80,1990,Johnsrud,RBT
1,0,176,50,1990,Johnsrud,RBT
1,0,273,210,1990,Johnsrud,RBT
1,0,226,110,1990,Johnsrud,RBT
1,0,267,180,1990,Johnsrud,RBT
1,0,196,70,1990,Johnsrud,RBT
1,0,148,20,1990,Johnsrud,RBT
1,0,198,60,1990,Johnsrud,RBT
1,0,239,130,1990,Johnsrud,RBT
1,0,158,35,1990,Johnsrud,RBT
1,0,242,125,1990,Johnsrud,RBT
1,0,158,40,1990,Johnsrud,RBT
1,0,181,50,1990,Johnsrud,RBT
1,0,232,125,1990,Johnsrud,RBT
1,0,181,60,1990,Johnsrud,RBT
1,0,244,150,1990,Johnsrud,RBT
1,0,193,65,1990,Johnsrud,RBT
1,0,223,110,1990,Johnsrud,RBT
1,0,179,40,1990,Johnsrud,RBT
1,0,211,85,1990,Johnsrud,RBT
1,0,209,90,1990,Johnsrud,RBT
1,0,299,270,1990,Johnsrud,RBT
1,0,250,165,1990,Johnsrud,RBT
1,0,218,100,1990,Johnsrud,RBT
1,0,179,50,1990,Johnsrud,RBT
1,0,208,75,1990,Johnsrud,RBT
1,0,193,60,1990,Johnsrud,RBT
1,0,188,60,1990,Johnsrud,RBT
1,0,284,190,1990,Johnsrud,RBT
1,0,309,250,1990,Johnsrud,RBT
1,0,218,100,1990,Johnsrud,RBT
1,0,162,40,1990,Johnsrud,RBT
1,0,244,145,1990,Johnsrud,RBT
1,0,188,65,1990,Johnsrud,RBT
1,0,195,70,1990,Johnsrud,RBT
1,0,181,60,1990,Johnsrud,RBT
1,0,213,90,1990,Johnsrud,RBT
1,0,207,75,1990,Johnsrud,RBT
1,0,174,50,1990,Johnsrud,RBT
1,0,198,70,1990,Johnsrud,RBT
1,0,175,50,1990,Johnsrud,RBT
1,0,194,70,1990,Johnsrud,RBT
1,0,165,50,1990,Johnsrud,RBT
1,0,105,15,1990,Johnsrud,RBT
1,0,114,15,1990,Johnsrud,RBT
1,0,181,60,1990,Johnsrud,RBT
1,0,103,10,1990,Johnsrud,RBT
1,0,180,60,1990,Johnsrud,RBT
1,0,375,520,1990,Johnsrud,RBT
1,0,233,140,1990,Johnsrud,RBT
1,0,343,340,1990,Johnsrud,RBT
1,0,350,410,1990,Johnsrud,RBT
1,0,269,215,1990,Johnsrud,RBT
1,0,288,260,1990,Johnsrud,RBT
1,0,323,290,1990,Johnsrud,RBT
1,0,251,180,1990,Johnsrud,RBT
1,0,244,130,1990,Johnsrud,RBT
1,0,223,105,1990,Johnsrud,RBT
1,0,257,145,1990,Johnsrud,RBT
1,0,277,190,1990,Johnsrud,RBT
1,0,231,110,1990,Johnsrud,RBT
1,0,254,160,1990,Johnsrud,RBT
1,0,200,70,1990,Johnsrud,RBT
1,0,256,170,1990,Johnsrud,RBT
1,0,288,235,1990,Johnsrud,RBT
1,0,188,55,1990,Johnsrud,RBT
1,0,273,170,1990,Johnsrud,RBT
1,0,233,115,1990,Johnsrud,RBT
1,0,250,140,1990,Johnsrud,RBT
1,0,253,150,1990,Johnsrud,RBT
1,0,275,200,1990,Johnsrud,RBT
1,0,238,125,1990,Johnsrud,RBT
1,0,188,75,1990,Johnsrud,RBT
1,0,218,110,1990,Johnsrud,RBT
1,0,265,165,1990,Johnsrud,RBT
1,0,218,115,1990,Johnsrud,RBT
1,0,244,140,1990,Johnsrud,RBT
1,0,203,80,1990,Johnsrud,RBT
1,0,231,120,1990,Johnsrud,RBT
1,0,189,70,1990,Johnsrud,RBT
1,0,185,60,1990,Johnsrud,RBT
1,0,263,160,1990,Johnsrud,RBT
1,0,223,100,1990,Johnsrud,RBT
1,0,212,90,1990,Johnsrud,RBT
1,0,165,45,1990,Johnsrud,RBT
1,0,176,50,1990,Johnsrud,RBT
1,0,249,160,1990,Johnsrud,RBT
1,0,236,140,1990,Johnsrud,RBT
1,0,190,65,1990,Johnsrud,RBT
1,0,210,95,1990,Johnsrud,RBT
1,0,239,120,1990,Johnsrud,RBT
1,0,215,110,1990,Johnsrud,RBT
1,0,211,90,1990,Johnsrud,RBT
1,0,218,90,1990,Johnsrud,RBT
1,0,177,45,1990,Johnsrud,RBT
1,0,185,60,1990,Johnsrud,RBT
1,0,184,60,1990,Johnsrud,RBT
1,0,168,45,1990,Johnsrud,RBT
1,0,108,15,1990,Johnsrud,RBT
1,0,87,10,1990,Johnsrud,RBT
1,0,346,330,1990,Johnsrud,RBT
1,0,305,250,1990,Johnsrud,RBT
1,0,345,390,1990,Johnsrud,RBT
1,0,366,430,1990,Johnsrud,RBT
1,0,367,380,1990,Johnsrud,RBT
1,0,319,290,1990,Johnsrud,RBT
1,0,294,240,1990,Johnsrud,RBT
1,0,265,190,1990,Johnsrud,RBT
1,0,288,210,1990,Johnsrud,RBT
1,0,307,250,1990,Johnsrud,RBT
1,0,267,185,1990,Johnsrud,RBT
1,0,312,310,1990,Johnsrud,RBT
1,0,273,180,1990,Johnsrud,RBT
1,0,286,220,1990,Johnsrud,RBT
1,0,255,180,1990,Johnsrud,RBT
1,0,235,130,1990,Johnsrud,RBT
